Feature,Day,Albumin,Cell,Cell Seeding,Co-Cell Seeding,Material,Material-1-Con,Material-2-Con,Modification,Modi-1-Con,Modi-2-Con,Cross-linking,Self-circulated,Multi-organ,Medium,Medium-out,Serum-out,Medium-in,Serum-in,Shear Stress,Flow Rate,Channel Width,Physical-sti,Channel Material,Biochemical-sti
13-50,46,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,47,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,48,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,49,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,50,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,51,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,52,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,53,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,54,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,55,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,56,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,57,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,58,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,59,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-50,60,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,50.0,0.2,-1.0,1.0,-1
13-75,2,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,3,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,4,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,6,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,7,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,8,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,9,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,11,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,12,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,13,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,14,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,16,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,17,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,18,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,19,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,20,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,21,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,22,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,23,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,24,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,25,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,26,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,27,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,28,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,29,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,30,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,31,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,32,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,33,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,34,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,35,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,36,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,37,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,38,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,39,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,40,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,41,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,42,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,43,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,44,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,45,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,46,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,47,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,48,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,49,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,50,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,51,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,52,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,53,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,54,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,55,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,56,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,57,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,58,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,59,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-75,60,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,75.0,0.2,-1.0,1.0,-1
13-100,2,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,3,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,4,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,6,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,7,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,8,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,9,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,11,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,12,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,13,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,14,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,16,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,17,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,18,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,19,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,20,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,21,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,22,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,23,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,24,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,25,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,26,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,27,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,28,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,29,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,30,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,31,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,32,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,33,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,34,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,35,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,36,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,37,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,38,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,39,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,40,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,41,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,42,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,43,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,44,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,45,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,46,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,47,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,48,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,49,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,50,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,51,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,52,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,53,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,54,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,55,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,56,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,57,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,58,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,59,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
13-100,60,,10.0,50.0,-1.0,10.11,4.0,4.0,-1,-1.0,-1,,2.0,2,1,,1.0,-1,-1,,100.0,0.2,-1.0,1.0,-1
14-Static,1,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,3,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,5,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,7,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,9,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,11,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,13,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,15,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,16,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,17,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,18,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,19,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,20,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,21,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,22,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,23,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,24,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,25,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,26,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,27,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,28,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,29,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,30,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,31,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,32,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,33,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,34,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,35,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,36,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,37,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,38,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,39,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,40,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,41,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,42,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
14-Static,43,,10.0,10.0,-1.0,5.0,0.1,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,-1.0,-1,-1,,0.0,,2.0,1.0,-1
